first_name,last_name,email,phone_number,date_of_birth,date_of_joining,salary,department,position
Logan,Anderson,logan.anderson@example.com,9620153368,1977-12-02,2015-11-28,105034.27,Support,Manager
Emma,Moore,emma.moore@example.com,3106987205,1967-08-05,2017-03-11,124526.03,Support,Analyst
Daniel,Martinez,daniel.martinez@example.com,9731032417,1996-07-20,2020-08-20,37526.34,HR,Consultant
Mia,Wilson,mia.wilson@example.com,7418625652,1976-12-04,2015-07-16,128942.49,Support,Executive
Ethan,Moore,ethan.moore@example.com,7434902115,1972-02-08,2021-07-11,118824.34,Finance,Consultant
Daniel,Martinez,daniel.martinez@example.com,8068687937,1999-04-25,2024-10-15,146941.33,HR,Developer
Emma,Brown,emma.brown@example.com,8989921722,1968-07-30,2024-06-12,55244.18,Marketing,Assistant
Mason,Anderson,mason.anderson@example.com,6163294511,1994-03-17,2020-10-10,50998.05,Engineering,Consultant
Lily,Moore,lily.moore@example.com,4870998616,1993-11-20,2021-06-20,52388.7,Support,Manager
Lily,Moore,lily.moore@example.com,1914856467,2002-06-05,2021-12-13,109865.12,Support,Developer
Emma,Moore,emma.moore@example.com,2462996065,1994-04-22,2016-05-01,43475.28,Support,Consultant
Daniel,Martinez,daniel.martinez@example.com,5054447132,1981-05-11,2017-04-04,42919.91,HR,Consultant
Ava,Brown,ava.brown@example.com,6913736785,1970-01-15,2016-11-27,82008.93,Sales,Assistant
Mason,Thomas,mason.thomas@example.com,4862890233,1994-06-01,2021-08-14,149097.92,Engineering,Assistant
Lucas,Davis,lucas.davis@example.com,0534578610,1996-10-15,2015-10-03,113743.55,Finance,Assistant
Daniel,Martinez,daniel.martinez@example.com,2798552414,1965-02-24,2024-04-07,148846.31,HR,Manager
Ava,Anderson,ava.anderson@example.com,9333346800,1998-05-25,2022-09-29,49817.85,Support,Manager
Mason,Brown,mason.brown@example.com,3494466574,1983-08-01,2017-09-02,67266.78,HR,Assistant
Logan,Wilson,logan.wilson@example.com,9108589944,2002-02-10,2022-03-29,135952.34,HR,Manager
Mia,Martinez,mia.martinez@example.com,4544432830,1994-07-16,2022-01-19,122009.55,Sales,Consultant
Ava,Thomas,ava.thomas@example.com,0744666099,1996-11-06,2024-01-15,30521.48,Sales,Manager
Emma,Taylor,emma.taylor@example.com,5842824172,1976-08-01,2022-04-08,57234.43,HR,Manager
Lily,Jackson,lily.jackson@example.com,1353465549,1968-12-04,2021-12-23,145582.35,Engineering,Executive
Emma,Moore,emma.moore@example.com,0999173816,1986-01-05,2015-06-04,75550.21,Sales,Analyst
Lucas,Moore,lucas.moore@example.com,2235697252,2002-11-11,2018-04-25,114036.82,HR,Consultant
Logan,Thomas,logan.thomas@example.com,5007432927,1972-05-24,2016-10-19,61944.44,HR,Assistant
Lucas,Davis,lucas.davis@example.com,6667600835,1999-11-24,2024-03-15,44183.95,Engineering,Executive
Logan,Jackson,logan.jackson@example.com,0033542168,1980-01-25,2016-07-20,97593.37,Finance,Manager
Ethan,Taylor,ethan.taylor@example.com,0447898562,1984-06-08,2021-01-09,62729.61,HR,Manager
Daniel,Davis,daniel.davis@example.com,2603323098,1975-01-30,2024-12-27,136562.4,Support,Executive
Lily,Jackson,lily.jackson@example.com,6489090100,1969-10-08,2020-04-18,109138.54,Support,Consultant
Mason,Anderson,mason.anderson@example.com,1847230461,1982-01-27,2019-04-09,64096.77,Sales,Developer
Emma,Thomas,emma.thomas@example.com,6189141173,1983-10-23,2018-05-18,140484.39,Finance,Consultant
Mason,Brown,mason.brown@example.com,5642087375,1987-03-24,2021-01-15,57247.2,Finance,Analyst
Ava,Jackson,ava.jackson@example.com,1972181143,1985-02-10,2020-06-12,34281.69,HR,Developer
Mia,Davis,mia.davis@example.com,0120455611,1971-06-26,2023-10-27,132266.19,Marketing,Analyst
Logan,Wilson,logan.wilson@example.com,5579415521,1989-06-27,2019-10-12,122675.62,Sales,Assistant
Emma,Jackson,emma.jackson@example.com,6762120216,1993-03-26,2023-04-04,147930.1,HR,Manager
Daniel,Anderson,daniel.anderson@example.com,2965902771,2001-06-12,2016-05-03,137246.22,Sales,Developer
Emma,Martinez,emma.martinez@example.com,4508993588,1988-04-06,2023-01-12,68638.8,HR,Consultant
Sophia,Jackson,sophia.jackson@example.com,7562890028,1994-04-01,2016-12-29,71424.03,HR,Manager
Lily,Hernandez,lily.hernandez@example.com,7535408386,1968-07-09,2015-09-22,101191.54,Finance,Analyst
Mason,Martinez,mason.martinez@example.com,7971775170,1968-06-09,2018-12-30,34517.84,Support,Analyst
Logan,Taylor,logan.taylor@example.com,8801994883,1986-03-21,2019-08-19,109358.73,Support,Executive
Daniel,Thomas,daniel.thomas@example.com,3758997571,1991-03-29,2019-01-25,80153.0,Finance,Consultant
Lily,Wilson,lily.wilson@example.com,5488510272,1981-07-06,2019-09-24,138136.06,Marketing,Executive
Lucas,Davis,lucas.davis@example.com,3163735160,1980-02-15,2019-02-13,51101.81,HR,Analyst
Ava,Taylor,ava.taylor@example.com,9827080869,1994-09-27,2024-04-24,93876.05,Finance,Analyst
Ethan,Martinez,ethan.martinez@example.com,2169958669,1980-01-09,2022-07-21,70120.51,HR,Consultant
Daniel,Thomas,daniel.thomas@example.com,4722698485,1986-03-17,2017-02-10,122435.93,Support,Assistant
Mia,Thomas,mia.thomas@example.com,9452288515,1966-09-05,2022-04-27,144849.65,Finance,Consultant
Daniel,Wilson,daniel.wilson@example.com,8460810620,1991-01-15,2016-06-24,53684.04,HR,Consultant
Lucas,Jackson,lucas.jackson@example.com,4420438057,1964-12-30,2022-02-19,89110.9,HR,Assistant
Daniel,Thomas,daniel.thomas@example.com,8638406665,1968-11-06,2017-10-11,110733.61,Finance,Executive
Lily,Wilson,lily.wilson@example.com,3973598933,1999-03-29,2023-05-21,97398.97,Sales,Developer
Ava,Thomas,ava.thomas@example.com,2281606484,1987-11-14,2016-11-11,33427.34,Marketing,Manager
Lily,Anderson,lily.anderson@example.com,0572025909,1996-06-02,2021-01-10,96726.2,Marketing,Manager
Mia,Wilson,mia.wilson@example.com,1583281826,1984-03-06,2018-02-22,49339.58,Sales,Manager
Lily,Moore,lily.moore@example.com,5335554398,1975-08-04,2023-08-08,116136.07,Sales,Manager
Lily,Taylor,lily.taylor@example.com,5739930561,1980-06-06,2018-05-19,116261.5,Finance,Manager
Mason,Thomas,mason.thomas@example.com,0858877043,1972-11-02,2018-07-20,142514.9,Marketing,Manager
Ava,Jackson,ava.jackson@example.com,2880133613,1971-06-28,2016-09-26,83708.42,Support,Executive
Sophia,Martinez,sophia.martinez@example.com,0750110248,1969-04-27,2021-03-04,131180.81,Engineering,Executive
Daniel,Wilson,daniel.wilson@example.com,6676650618,1984-10-11,2017-09-30,120846.46,HR,Executive
Daniel,Martinez,daniel.martinez@example.com,1581449147,1997-11-16,2021-04-28,107732.63,Engineering,Consultant
Mason,Davis,mason.davis@example.com,2832684245,1999-03-19,2019-07-10,63585.61,Support,Developer
Emma,Brown,emma.brown@example.com,1009968814,1967-10-14,2017-06-12,67027.0,Marketing,Manager
Lucas,Martinez,lucas.martinez@example.com,8222394312,1994-02-03,2019-01-31,31062.82,Support,Manager
Mia,Brown,mia.brown@example.com,8141413975,1982-04-15,2019-06-14,42389.69,Engineering,Executive
Mia,Thomas,mia.thomas@example.com,4913577594,1989-10-29,2021-03-24,36091.23,Engineering,Developer
Ethan,Moore,ethan.moore@example.com,5620533645,1973-06-18,2020-02-13,109705.4,Marketing,Analyst
Daniel,Moore,daniel.moore@example.com,7547812914,1999-01-20,2022-09-25,92260.81,Sales,Executive
Ava,Anderson,ava.anderson@example.com,1108099693,1993-05-27,2015-10-07,77103.91,HR,Analyst
Lucas,Davis,lucas.davis@example.com,2563942788,1977-11-08,2016-10-23,55505.18,Engineering,Consultant
Lily,Jackson,lily.jackson@example.com,3928272299,2001-02-20,2018-07-09,80573.2,Finance,Analyst
Ethan,Thomas,ethan.thomas@example.com,3731453038,1965-07-31,2020-03-01,127119.31,Marketing,Executive
Mia,Thomas,mia.thomas@example.com,0051844989,1978-01-26,2021-03-21,97118.16,Sales,Manager
Mia,Wilson,mia.wilson@example.com,9184638655,1987-02-08,2020-10-05,85551.05,Sales,Assistant
Logan,Thomas,logan.thomas@example.com,8272318432,1973-03-28,2019-12-18,107068.69,Marketing,Developer
Lucas,Hernandez,lucas.hernandez@example.com,3651777392,1996-12-05,2018-07-26,141296.95,Sales,Assistant
Lucas,Wilson,lucas.wilson@example.com,2992280920,1967-12-16,2018-03-02,116213.89,Engineering,Manager
Ava,Davis,ava.davis@example.com,9904137977,1991-08-27,2017-05-10,100054.2,Support,Assistant
Emma,Jackson,emma.jackson@example.com,9298425799,1969-04-07,2023-08-21,108137.18,Support,Analyst
Mia,Anderson,mia.anderson@example.com,2103886291,1989-08-18,2023-09-20,93332.01,Sales,Manager
Logan,Moore,logan.moore@example.com,8811729806,1985-01-04,2016-05-14,132457.63,Engineering,Assistant
Ethan,Wilson,ethan.wilson@example.com,8637659916,1991-08-02,2022-08-24,66720.75,HR,Manager
Logan,Thomas,logan.thomas@example.com,1498643009,1982-10-11,2024-07-30,127255.27,Marketing,Assistant
Ava,Anderson,ava.anderson@example.com,6356512694,1992-03-20,2015-04-18,133781.51,Engineering,Executive
Daniel,Taylor,daniel.taylor@example.com,9463688725,1985-01-29,2023-11-13,65652.39,Engineering,Executive
Sophia,Jackson,sophia.jackson@example.com,4956213721,2000-09-28,2021-09-13,118198.11,Engineering,Assistant
Daniel,Anderson,daniel.anderson@example.com,8902601279,1992-01-16,2017-02-17,71384.6,Marketing,Developer
Mia,Jackson,mia.jackson@example.com,3519066984,1972-06-11,2017-07-30,52654.41,Engineering,Manager
Sophia,Jackson,sophia.jackson@example.com,7038430988,1986-06-22,2022-08-20,43541.65,Marketing,Consultant
Ava,Taylor,ava.taylor@example.com,5302146566,1982-12-03,2021-02-02,49472.32,Support,Manager
Sophia,Wilson,sophia.wilson@example.com,1184895543,1995-04-05,2022-05-23,123267.61,Marketing,Analyst
Sophia,Thomas,sophia.thomas@example.com,9042681818,1981-12-06,2017-01-03,104500.88,HR,Consultant
Daniel,Brown,daniel.brown@example.com,8947697357,1989-03-06,2023-04-10,71750.8,HR,Developer
Ava,Anderson,ava.anderson@example.com,1416335658,1982-06-01,2018-03-06,81096.67,Sales,Consultant
Lily,Hernandez,lily.hernandez@example.com,4165182755,1971-10-13,2021-02-12,48461.79,Engineering,Developer
Ethan,Anderson,ethan.anderson@example.com,3733343333,1988-06-04,2015-04-01,86649.62,Marketing,Developer
Ava,Moore,ava.moore@example.com,1179080759,1976-03-20,2021-01-28,43298.81,Sales,Assistant
Emma,Wilson,emma.wilson@example.com,7284639208,1976-01-03,2019-06-23,120077.18,Engineering,Executive
Daniel,Taylor,daniel.taylor@example.com,8562718750,1986-09-03,2023-11-10,88614.16,Support,Manager
Daniel,Thomas,daniel.thomas@example.com,5594284347,1986-01-11,2018-02-03,103670.89,Sales,Assistant
Mia,Brown,mia.brown@example.com,7636556472,1995-08-27,2017-04-03,66203.97,Sales,Developer
Ethan,Moore,ethan.moore@example.com,1438663227,1995-04-06,2021-11-21,97979.0,Marketing,Executive
Daniel,Wilson,daniel.wilson@example.com,2885744890,1972-05-19,2018-07-06,93474.99,Marketing,Analyst
Ava,Anderson,ava.anderson@example.com,3471754558,1970-02-02,2017-02-06,136860.87,HR,Developer
Lily,Davis,lily.davis@example.com,6159399824,1977-05-04,2019-06-05,139587.91,Marketing,Executive
Sophia,Anderson,sophia.anderson@example.com,7169472256,2000-04-26,2020-10-21,99782.45,HR,Consultant
Lucas,Thomas,lucas.thomas@example.com,1253554496,2001-09-25,2020-04-13,52135.36,Sales,Manager
Daniel,Wilson,daniel.wilson@example.com,6220234132,1996-08-28,2021-06-06,128202.16,Sales,Assistant
Sophia,Davis,sophia.davis@example.com,7800681149,1991-06-16,2023-07-25,80468.07,Marketing,Consultant
Mia,Brown,mia.brown@example.com,3347228200,1995-10-23,2024-11-27,67950.17,Finance,Developer
Lily,Martinez,lily.martinez@example.com,8487282997,1994-05-29,2016-12-18,142221.41,Support,Analyst
Ethan,Davis,ethan.davis@example.com,5783174564,1971-09-29,2016-01-25,125104.73,Finance,Executive
Lucas,Taylor,lucas.taylor@example.com,8254780774,1983-05-22,2021-01-17,134032.0,HR,Assistant
Ava,Moore,ava.moore@example.com,0853686632,1984-06-06,2019-10-05,126206.78,Sales,Analyst
Mia,Thomas,mia.thomas@example.com,1638944846,1995-03-15,2024-04-18,118761.2,Engineering,Consultant
Lily,Moore,lily.moore@example.com,4179749735,1994-02-09,2021-12-14,146462.38,Finance,Manager
Daniel,Martinez,daniel.martinez@example.com,2144270312,1964-08-11,2017-05-22,49000.06,Engineering,Consultant
Ava,Davis,ava.davis@example.com,6475705120,1970-11-03,2019-05-01,57815.93,Finance,Analyst
Daniel,Anderson,daniel.anderson@example.com,2346013673,1979-02-01,2018-03-06,59663.98,Engineering,Developer
Emma,Wilson,emma.wilson@example.com,8376452088,1967-12-23,2021-03-24,107429.31,Engineering,Assistant
Mia,Thomas,mia.thomas@example.com,3503136502,1996-03-15,2016-03-25,80455.86,Support,Executive
Lucas,Martinez,lucas.martinez@example.com,3009792513,1984-05-20,2023-08-10,123096.46,Marketing,Manager
Mia,Taylor,mia.taylor@example.com,0052812735,1968-02-17,2016-04-21,59133.8,Finance,Analyst
Ethan,Thomas,ethan.thomas@example.com,0652407784,1965-05-31,2023-09-26,81931.52,Marketing,Executive
Sophia,Martinez,sophia.martinez@example.com,8557498218,1987-10-29,2024-03-18,126785.34,Engineering,Consultant
Lily,Moore,lily.moore@example.com,8570862095,1994-05-18,2024-12-21,35846.67,Marketing,Analyst
Ethan,Martinez,ethan.martinez@example.com,8638782945,1974-09-18,2023-08-15,118601.32,Marketing,Manager
Ethan,Thomas,ethan.thomas@example.com,8102203173,1986-04-04,2022-07-31,145337.47,HR,Assistant
Mason,Thomas,mason.thomas@example.com,7899405391,1967-04-10,2020-08-02,128468.1,Finance,Analyst
Mason,Davis,mason.davis@example.com,7058650948,1997-08-06,2022-01-01,100527.34,Finance,Consultant
Lucas,Brown,lucas.brown@example.com,3811386338,1998-08-16,2019-04-03,143848.0,Sales,Analyst
Lily,Anderson,lily.anderson@example.com,1957612286,1990-01-05,2016-11-20,94420.29,HR,Manager
Daniel,Hernandez,daniel.hernandez@example.com,5585566593,1996-04-08,2018-06-22,125851.3,HR,Consultant
Emma,Hernandez,emma.hernandez@example.com,8457760049,1984-09-12,2018-08-21,69280.17,Engineering,Consultant
Ethan,Martinez,ethan.martinez@example.com,0433504888,1996-09-15,2019-08-25,89480.26,Sales,Analyst
Emma,Davis,emma.davis@example.com,0752245933,1971-04-05,2018-10-08,73594.19,HR,Consultant
Sophia,Brown,sophia.brown@example.com,9315727919,1971-07-17,2019-05-18,130064.09,Sales,Analyst
Mason,Wilson,mason.wilson@example.com,1055661390,1977-11-24,2018-08-24,142579.63,Finance,Developer
Sophia,Thomas,sophia.thomas@example.com,5892583206,1970-09-24,2020-02-01,72326.38,Support,Manager
Mason,Martinez,mason.martinez@example.com,3646225179,1989-07-18,2020-07-03,65339.81,Engineering,Developer
Ethan,Jackson,ethan.jackson@example.com,1686227837,1996-12-03,2023-06-06,134979.94,Marketing,Assistant
Mason,Jackson,mason.jackson@example.com,3146591166,1994-09-13,2023-09-04,109248.24,Support,Consultant
Mason,Brown,mason.brown@example.com,5904259792,1973-07-31,2021-01-30,64979.76,Engineering,Executive
Ethan,Jackson,ethan.jackson@example.com,5211039240,1995-04-02,2019-07-10,149451.06,Sales,Developer
Ethan,Taylor,ethan.taylor@example.com,7053833884,2001-01-16,2018-12-22,56401.81,Marketing,Manager
Lily,Martinez,lily.martinez@example.com,0698042043,1989-06-30,2018-07-31,32770.13,Sales,Executive
Ava,Anderson,ava.anderson@example.com,0164510463,1993-01-07,2023-10-14,104946.48,Support,Executive
Logan,Taylor,logan.taylor@example.com,7981238780,2000-04-21,2018-09-22,128104.79,Finance,Executive
Mia,Davis,mia.davis@example.com,5762055543,1980-12-13,2015-07-30,67372.18,HR,Analyst
Emma,Anderson,emma.anderson@example.com,6084325621,2002-02-04,2024-01-06,127645.97,Support,Assistant
Logan,Davis,logan.davis@example.com,6392649578,1995-07-05,2021-06-14,125161.98,HR,Manager
Mia,Taylor,mia.taylor@example.com,2482629251,1985-04-19,2024-10-15,58826.94,Marketing,Assistant
Lucas,Brown,lucas.brown@example.com,5205664742,1967-08-26,2020-07-08,68436.49,Finance,Executive
Ethan,Anderson,ethan.anderson@example.com,0994999393,1967-08-26,2025-01-12,51794.76,Engineering,Assistant
Lily,Hernandez,lily.hernandez@example.com,7289752677,1977-10-17,2019-04-30,91395.31,Engineering,Analyst
Ethan,Moore,ethan.moore@example.com,0604633312,1992-07-23,2018-12-17,102744.13,Sales,Manager
Mia,Moore,mia.moore@example.com,7366096569,1973-12-05,2016-12-29,78423.56,Sales,Consultant
Emma,Wilson,emma.wilson@example.com,8177038860,1966-07-21,2018-07-25,91975.86,Engineering,Consultant
Ava,Hernandez,ava.hernandez@example.com,3476447264,1965-10-20,2020-02-08,104859.49,Support,Executive
Ethan,Hernandez,ethan.hernandez@example.com,7718129826,1971-12-31,2018-07-21,133978.89,Marketing,Assistant
Ava,Taylor,ava.taylor@example.com,2793714521,1988-09-01,2020-02-12,121963.89,HR,Developer
Logan,Moore,logan.moore@example.com,1868926860,1979-05-17,2024-08-29,69951.8,HR,Manager
Lily,Anderson,lily.anderson@example.com,2220644742,1972-04-06,2018-08-20,147520.73,Sales,Executive
Lucas,Brown,lucas.brown@example.com,9407778097,1975-05-20,2022-03-02,30720.4,Finance,Consultant
Lucas,Hernandez,lucas.hernandez@example.com,7671990384,1997-08-19,2022-08-16,127851.85,Sales,Manager
Mason,Taylor,mason.taylor@example.com,2205020994,1971-12-24,2018-04-18,31649.19,HR,Consultant
Ava,Brown,ava.brown@example.com,6224999827,2001-02-18,2019-08-26,119869.81,Marketing,Executive
Mia,Moore,mia.moore@example.com,4556168147,1965-09-14,2022-07-13,70113.41,Engineering,Analyst
Mia,Thomas,mia.thomas@example.com,8683390198,1986-03-25,2021-11-26,98472.05,Engineering,Consultant
Logan,Moore,logan.moore@example.com,6954899529,1991-01-08,2020-01-23,133230.5,Engineering,Assistant
Lily,Anderson,lily.anderson@example.com,7293430107,2002-09-06,2022-06-04,82469.03,HR,Executive
Emma,Moore,emma.moore@example.com,6055830344,1985-05-15,2021-05-10,63134.25,HR,Analyst
Ethan,Wilson,ethan.wilson@example.com,0155699023,1998-03-26,2022-01-15,115478.49,Marketing,Consultant
Daniel,Martinez,daniel.martinez@example.com,0272785760,1996-11-21,2020-06-20,88788.87,Sales,Analyst
Daniel,Jackson,daniel.jackson@example.com,8803955124,1973-06-06,2023-03-05,98632.22,Engineering,Analyst
Logan,Taylor,logan.taylor@example.com,9962914504,1990-10-13,2019-05-11,80897.13,Support,Analyst
Lily,Thomas,lily.thomas@example.com,5743842150,1975-07-17,2024-04-26,76444.62,Finance,Consultant
Daniel,Thomas,daniel.thomas@example.com,7823578452,1984-05-19,2024-12-15,105413.67,HR,Assistant
Mason,Jackson,mason.jackson@example.com,0768104091,1977-09-09,2020-01-12,90311.38,Sales,Analyst
Emma,Martinez,emma.martinez@example.com,8409435334,1995-06-03,2021-05-24,109325.5,HR,Developer
Lucas,Davis,lucas.davis@example.com,1422410988,1980-01-26,2022-07-24,56214.13,HR,Executive
Ethan,Jackson,ethan.jackson@example.com,8542493214,1988-05-15,2022-05-14,120370.09,Marketing,Analyst
Lucas,Anderson,lucas.anderson@example.com,0207016016,1985-04-13,2015-11-24,105602.75,HR,Executive
Ava,Wilson,ava.wilson@example.com,9545381792,1980-02-04,2015-10-21,32224.55,Finance,Consultant
Emma,Taylor,emma.taylor@example.com,4773329456,1998-07-20,2022-11-17,103959.3,Support,Assistant
Logan,Jackson,logan.jackson@example.com,7017157724,1971-09-12,2025-01-28,127042.91,Marketing,Assistant
Sophia,Moore,sophia.moore@example.com,8161581487,1987-03-28,2016-11-01,90618.86,Marketing,Executive
Logan,Taylor,logan.taylor@example.com,9382761539,1991-10-07,2020-02-15,139113.04,HR,Executive
Ava,Brown,ava.brown@example.com,8321971997,2000-06-09,2017-11-27,38158.72,Engineering,Consultant
Ava,Hernandez,ava.hernandez@example.com,2461919657,1968-09-06,2022-02-15,122918.07,Finance,Analyst
Lucas,Wilson,lucas.wilson@example.com,9022784699,1995-12-07,2024-07-19,107800.37,Support,Executive
Lucas,Brown,lucas.brown@example.com,4946519098,1964-09-05,2021-03-01,87308.99,Marketing,Manager
Lucas,Hernandez,lucas.hernandez@example.com,5800851403,1999-08-03,2017-09-24,37770.48,Support,Developer
